"File","FeatureAlgo","Accuracy","Precision macro","Recall macro","Precision weight","Recall weight","Time FS","Features","Time ensemble","class index"
"Immunotherapy.xlsx","multisurf",0.833333333333333,0.90625,0.7,0.864583333333333,0.833333333333333,0.412395243001811,4,0.015122017000977,7
"Immunotherapy.xlsx","MI",0.833333333333333,0.90625,0.7,0.864583333333333,0.833333333333333,0.01020214700111,2,0.013658531002875,7
"Immunotherapy.xlsx","mrmr",0.833333333333333,0.90625,0.7,0.864583333333333,0.833333333333333,2.91845827100042,2,0.016060782996647,7
"Immunotherapy.xlsx","relief",0.722222222222222,0.361111111111111,0.5,0.521604938271605,0.722222222222222,0.007022104997304,2,0.013831490003213,7
"Indian Liver Patient Dataset (ILPD).csv","GR",0.606837606837607,0.626984126984127,0.669278996865204,0.759055759055759,0.606837606837607,0.01811681399704,4,0.023304712995014,10
"Indian Liver Patient Dataset (ILPD).csv","fcbf",0.632478632478632,0.630333138515488,0.674764890282132,0.756917282341011,0.632478632478632,0.011319145000016,7,0.028479817003245,10
"Indian Liver Patient Dataset (ILPD).csv","relieff",0.641025641025641,0.626392961876833,0.668887147335423,0.74972554327393,0.641025641025641,0.838801145000616,9,0.030670088002808,10
"Indian Liver Patient Dataset (ILPD).csv","chisquare",0.538461538461538,0.540619520748101,0.554467084639498,0.667940475655262,0.538461538461538,0.004714274000435,3,0.019577471997764,10
"Indian Liver Patient Dataset (ILPD).csv","cfs",0.623931623931624,0.617543859649123,0.657523510971787,0.743169890538312,0.623931623931624,0.127565784998296,7,0.027582449001784,10
"Indian Liver Patient Dataset (ILPD).csv","multisurf",0.615384615384615,0.613237872589129,0.651841692789969,0.739895697522816,0.615384615384615,19.2376552549977,8,0.030811831995379,10
"Indian Liver Patient Dataset (ILPD).csv","MI",0.58974358974359,0.600702576112412,0.634796238244514,0.730018615264517,0.58974358974359,0.026792126998771,5,0.023034626996378,10
"Indian Liver Patient Dataset (ILPD).csv","mrmr",0.58974358974359,0.583333333333333,0.611677115987461,0.709401709401709,0.58974358974359,4.50537746099872,3,0.023495670997363,10
"Indian Liver Patient Dataset (ILPD).csv","relief",0.538461538461538,0.540619520748101,0.554467084639498,0.667940475655262,0.538461538461538,0.016226719999395,3,0.021713381000154,10
"insurancedata2000.data","GR",0.927038626609442,0.46551724137931,0.497695852534562,0.867100784371763,0.927038626609442,0.38840309799707,29,0.28321722200053,85
"insurancedata2000.data","fcbf",0.931330472103004,0.465665236051502,0.5,0.867376448267605,0.931330472103004,0.085342776998004,22,0.241110414004652,85
"insurancedata2000.data","relieff",0.931330472103004,0.71640826873385,0.511578341013825,0.903095230173781,0.931330472103004,10.4778698549999,41,0.264460528997006,85
"insurancedata2000.data","chisquare",0.928755364806867,0.465576592082616,0.498617511520737,0.867211334608822,0.928755364806867,0.017681144003291,25,0.261171212005138,85
"insurancedata2000.data","cfs",0.931330472103004,0.71603611349957,0.505789170506912,0.902402031153705,0.931330472103004,59.4066299080005,19,0.238580336001178,85
"insurancedata2000.data","multisurf",0.932188841201717,0.96606529209622,0.50625,0.93679114493459,0.932188841201717,12197.707482268,49,0.362376335004228,85
"insurancedata2000.data","MI",0.928755364806867,0.465576592082616,0.498617511520737,0.867211334608822,0.928755364806867,1.59869964599784,32,0.25752559499233,85
"insurancedata2000.data","mrmr",0.928755364806867,0.565948275862069,0.50440668202765,0.881637561047802,0.928755364806867,86.6835662090016,31,0.367660514995805,85
"insurancedata2000.data","relief",0.931330472103004,0.465665236051502,0.5,0.867376448267605,0.931330472103004,0.258397855999647,39,0.295340418000706,85
"ionosphere-5cn01-n.csv","GR",0.746478873239437,0.743421052631579,0.702441077441077,0.744996293550778,0.746478873239437,0.01621819799766,22,0.023262178998266,33
"ionosphere-5cn01-n.csv","fcbf",0.859154929577465,0.887145748987854,0.821969696969697,0.872726235958259,0.859154929577465,0.075299807998818,16,0.021209020000242,33
"ionosphere-5cn01-n.csv","relieff",0.774647887323944,0.770952380952381,0.739478114478114,0.773118712273642,0.774647887323944,0.563758437994693,29,0.018593553002575,33
"ionosphere-5cn01-n.csv","chisquare",0.859154929577465,0.887145748987854,0.821969696969697,0.872726235958259,0.859154929577465,0.028316124997218,12,0.024728321004659,33
"ionosphere-5cn01-n.csv","cfs",0.873239436619718,0.883116883116883,0.847643097643097,0.876897750137187,0.873239436619718,1.2459934179933,17,0.016610793005384,33
"ionosphere-5cn01-n.csv","multisurf",0.830985915492958,0.868736383442266,0.78493265993266,0.851391573843935,0.830985915492958,98.4483615120043,5,0.015163916999882,33
"ionosphere-5cn01-n.csv","MI",0.830985915492958,0.838571428571428,0.799242424242424,0.834124748490945,0.830985915492958,0.075452116994711,15,0.016094373997476,33
"ionosphere-5cn01-n.csv","mrmr",0.816901408450704,0.840670859538784,0.773569023569024,0.829125697581717,0.816901408450704,6.09027000200149,8,0.019647254004667,33
"ionosphere-5cn01-n.csv","relief",0.859154929577465,0.887145748987854,0.821969696969697,0.872726235958259,0.859154929577465,0.027000034999219,17,0.019219213994802,33
"ionosphere.data","GR",0.785714285714286,0.786893704850361,0.743006993006993,0.786230281586319,0.785714285714286,0.01565390900214,25,0.017053768999176,34
"ionosphere.data","fcbf",0.871428571428571,0.895252837977296,0.83479020979021,0.881851688043639,0.871428571428571,0.053513790000579,25,0.016908960002184,34
"ionosphere.data","relieff",0.9,0.914965986394558,0.873251748251748,0.905344995140913,0.9,0.463834271999076,31,0.016140307001479,34
"ionosphere.data","chisquare",0.9,0.914965986394558,0.873251748251748,0.905344995140913,0.9,0.019980830998975,12,0.016675822997058,34
"ionosphere.data","cfs",0.885714285714286,0.877622377622378,0.877622377622378,0.885714285714286,0.885714285714286,1.16722263399424,27,0.0163225590004,34
"ionosphere.data","multisurf",0.9,0.914965986394558,0.873251748251748,0.905344995140913,0.9,92.8429422289992,4,0.01356315099838,34
"ionosphere.data","MI",0.914285714285714,0.908216783216783,0.908216783216783,0.914285714285714,0.914285714285714,0.065273931002594,18,0.016032006999012,34
